likes_list,Comments_list,Caption_list,hashtags_list,date_list,url_list
74,0,Presidents' Ball 2020: A Grand New Era! Get your tickets before they are gone! Link for tickets in bio!,[],2020-01-23 15:01:14,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/80619987_798877413857584_8367324136136175633_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=sOPLGT0p_DEAX_EBqFG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAuPlE7-aDCdZ58IAJGb__qjNn9pgrlAuOCB30JLW0MEw&oe=64321BE0&_nc_sid=86f79a
64,0,"Come see the 9 p.m. showing of the Who Dun It Mystery: Knives Out in the Kirkhof Theater on Friday Jan. 24 and pick up some free popcorn on your way in provided by the CAB team! This movie will also be showing daily at 11 a.m., 2 p.m., 5 p.m., 9 p.m.",[],2020-01-20 16:01:36,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/81143933_170493484172636_7152647127254748399_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=RZx23rRP_bcAX9NXpeY&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAK6UShX3PxOgwHvun1_C2LHm4prv4VLDRcHPQ0x3vRwg&oe=6432142B&_nc_sid=86f79a
64,0,"Come see the 9 p.m. showing of the Who Dun It Mystery: Knives Out in the Kirkhof Theater on Friday Jan. 24 and pick up some free popcorn on your way in provided by the CAB team! This movie will also be showing daily at 11 a.m., 2 p.m., 5 p.m., 9 p.m.",[],2020-01-20 16:01:36,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/81143933_170493484172636_7152647127254748399_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=RZx23rRP_bcAX9NXpeY&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAK6UShX3PxOgwHvun1_C2LHm4prv4VLDRcHPQ0x3vRwg&oe=6432142B&_nc_sid=86f79a
27,0,Interested in joining CAB? Our director applications are open now! Head to our website to apply http://ow.ly/tEte50xSnfa,[],2020-01-10 17:05:14,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/81822218_164226124890662_3280247452742805205_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=1njuDHmseFQAX9tlsJk&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDG6WWw0JBctFAVWFMTzpU59ioYQb07MD5pNvC9t-UtVg&oe=6433D35D&_nc_sid=86f79a
31,0,"Do you want a magnet? Come make and decorate a magnet with CAB on Tuesday, January 7th at 7:00 pm in Kirkhof Pere Marquette!! All supplies is included but limited!",[],2020-01-06 19:30:30,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/79838133_187409992382502_1764925974663563249_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=23OJo8KMeA4AX9SckNz&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCLAjJZyn3BScPj9DrWW1AJuUJ3GIAKhr7iezwxcruHWQ&oe=6433C84E&_nc_sid=86f79a
93,1,Join us in welcoming a “Grand New Era” with President's Ball 2020! Ticket information coming soon.,[],2020-01-06 17:29:12,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/80410324_486583652047053_6199773603710036389_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=8QSVDuAKEUYAX8EvvXz&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCuyc_lZLMv7ycDy90l2Hj15yJ5f1usxoi6H6FNQIbX4w&oe=64325662&_nc_sid=86f79a
67,0,"Presidents' Ball is January 31, 2020, be sure to bring back your formal wear!",[],2019-12-18 16:01:39,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/79992761_163930401650588_1840578545073932539_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=pVphmu1RzD8AX8rztsU&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAOtyzsmm6Dcko5rwkDkvGEGRruW5hs1eWNjNKbXeEJSw&oe=6433ADFF&_nc_sid=86f79a
145,4,Save the date for Presidents' Ball 2020!,[],2019-12-16 16:00:48,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/74792850_599012390848422_2164654317641347024_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=DmMAgjbZySEAX-UQshw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAEr7EFGXFow2bDSydEfj_-IF1lP4WIUupgcTKdSPBzrA&oe=6432C581&_nc_sid=86f79a
95,3,"De-stress after finals week and listen to Harry Styles on repeat. Join us on Friday, December 13th in Area 51 at noon as we stream Harry Styles' new album Fine Line. 
#gvsu #harrystyles","['gvsu', 'harrystyles']",2019-12-03 16:40:10,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/75306166_1233262256862637_5800217502076834428_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=VnjwYU4YsJ8AX-rWvNv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBiz3OoR-8981hUvptKEODgeRVCjUT-wZGqdL8GzluDCw&oe=6432D9A4&_nc_sid=86f79a
42,3,"Do you want to get into the holiday spirit? Come decorate an ornament and sugar cookies with CAB on Wednesday, December 4th at 8:00 pm in Kirkhof Area 51! #gvsu",['gvsu'],2019-12-02 16:26:10,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/74889154_204383153912499_3494748300716320908_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=xyKG8SHffJ4AX8XPUQ1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAsZzoEZfcADl1pcjtxGs34hm2D7M3jQ5rvsNC2uBjVHA&oe=643259F7&_nc_sid=86f79a
44,0,Nothing to do on Tuesday? FALSE. Come to The Office Trivia. Pere Marquette at 7pm!,[],2019-11-24 15:01:44,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/72121394_175806540236490_6418124381968464625_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=1l0_S74zuIcAX-l0JOz&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDHcjauTDs5-aV-AKa2tHQ6VwXSAhh5AcmSrd57ha3Avw&oe=6433C89E&_nc_sid=86f79a
63,0,Thanks to everyone who came out to Grocery Bingo! Stay tuned for more events!!,[],2019-11-22 20:52:13,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/72707615_152213536045905_9139213362287853627_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=bNgTNJT3ad0AX_gh9NB&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAI86b21tbYSJBf5lvfWp_OElFZqo6PL_c2XqLRGxC5pA&oe=6433221A&_nc_sid=86f79a
48,0,Our member of the week this week is Lilly Baker! Lilly is our Director of Homecoming. She did a fantastic job planning this year's homecoming! We 💙 Lilly!,[],2019-11-17 21:25:07,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/73372162_151039299500613_5811366605446743282_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=PyoTdNkUsBMAX936KG0&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB5NVSqtdLemqynUc42k33CGjjlALgTUgXyh3hyQ8XhEg&oe=643280E5&_nc_sid=86f79a
110,1,Thank you to everyone who came out to our Let’s Get Crafty event this week! Stay tuned for more fun events!! #gvsu,['gvsu'],2019-11-16 21:57:31,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/75388528_433434744273600_4255228190050186887_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=qDvm8ZIgz6gAX8fwXN6&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD4kQCbzAzY739xtGAeI9TNTMEagY0E97xdnoJ0jhjBPg&oe=64328304&_nc_sid=86f79a
52,0,Are you coming to NBC Stand-Up tomorrow night? You will have the opportunity to win one of our three NBC prizes. Audience members can tell a joke and the top voted will allow you to pick from one of our three prizes. We hope to see you tomorrow at 8:00 PM in the Grand River Room.,[],2019-11-14 19:05:40,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/71970787_629688230898370_5827853815255274825_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=EodVSklOD00AX8Rx3qQ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDB9bT94L9ovCOYc9_zN_qW2-osz5Sq0buy6hqQVelLfQ&oe=6432430C&_nc_sid=86f79a
38,0,"In October at the National Association for Campus Activities (NACA), CAB was awarded the Best Diversity/Social Justice Program for our event, Interactive Rocky Horror Show. We were proud to partner with the Milton E. Ford LGBT Resource Center to put on this campus tradition!",[],2019-11-13 20:16:00,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/70429717_539249303524188_1553367596807253885_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=f9JrofrlSRQAX-Yd_tL&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBntz5RhafkPAy50_1zzOyYu4o2MsaOISfGiC5LVsWgGA&oe=6433D2FD&_nc_sid=86f79a
32,0,"Do you want free food? Come join CAB at grocery bingo on Monday, November 18th at 7:00 pm in KC Pere Marquette, for a chance to win a basket of great grocery items!",[],2019-11-12 19:24:30,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/73268937_473283786871655_1037762422817014085_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=dE15aP_H8PYAX9Eluu_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDmxDWi6s7Oo8ncrj4YhEaVb8rQK-T5spud0rEr5JA44w&oe=6433486F&_nc_sid=86f79a
33,0,This week's member of the week is Alex Hicks! Alex is an event assistant who has been taking pictures for us and and have been super involved lately. We 💙Alex!,[],2019-11-09 19:45:07,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/75523308_2577976352288592_5599413295955833746_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=gcBKLnDlGbIAX_Von3G&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCxmDjMKIBIIQ8GJovHom3TtR2meUt-STVlxOULbAfyQQ&oe=64335D71&_nc_sid=86f79a
87,2,"Do you want a new mug? Come decorate a mug with CAB on Wednesday, November 13th at 8:00 pm in KC Pere Marquette!",[],2019-11-06 15:02:31,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/75372363_2144158839018707_5098043763017501842_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=xZMX63XegPIAX8gCqMO&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAv6UdaZ8jYo9YBeyHsKErEbB1XDaK-z0Twp2ICClTs3Q&oe=6432F8B7&_nc_sid=86f79a
24,0,"Come out and enjoy a fun night with doughnuts, apple cider, and coffee with The Culdesac Kids! This jam session will be held in Area 51 in Kirkhof on Tuesday, November 5th at 8p.m.",[],2019-11-03 21:35:04,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/75244382_449695605752207_2646307065195541467_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=3ezFPRi4CTEAX_7NAr7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAb5xbgb_0ykUdUrOdQEh9umGAdNwdsl7r3R7JmINPflg&oe=643326C7&_nc_sid=86f79a
45,2,"Meet our members of the week, Angela Polanco and Zac Fillmore! Angela is the Director of Multicultural Events and Zac is the Director of Cinema. They recently put on The Rocky Horror Picture Show event which was a huge success! We💙Angela and Zac!",[],2019-11-01 21:19:28,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/71292062_1319021861601972_3086647909370927766_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=K4N0Vlyd_oMAX9wpqvW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCEmDQCqz2ihTSfan-gWwKV05Brr9bkFfU02UvryTTniw&oe=64326E1E&_nc_sid=86f79a
27,0,"Come out and join us for a night of stand-up comedy and free food! Comedians Vincent Bryant and Sohrab Forouzesh, have previously performed on NBC and will be at GV! November 15 at 8pm in the Grand River Room, you won't want to miss this!",[],2019-11-01 14:02:50,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/74880428_143116790308904_6274762081237613004_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=bcObniPYOUkAX-RYj2i&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA7kWmwz9k32VW3tQ3Aq-AIbxULWuRMmx5lg0EVHrSVJg&oe=64322D8E&_nc_sid=86f79a
84,3,"Here is our 2019 Homecoming Regent winner, Jess Fillmore! Congrats Jess!!!",[],2019-10-30 22:00:05,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/73141837_921043668267267_499141165107389463_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=Iopu9QDfryQAX-v4eBe&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCWkC7Os8jrbGNcOIN_JR96bZxp-4ALXkmFk9s2OKAzLA&oe=6432C111&_nc_sid=86f79a
38,0,"Tonight we will be handing out free tickets to a showing of the movie Last Christmas. We have 25 of these tickets,they admit 2 people per ticket. The movie is on 11/5 @ 7PM in the AMC Grand Rapids on Alpine. The first 25 students who ask for one tonight will receive a ticket!",[],2019-10-30 17:00:30,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/72552939_1328272550677279_110182063891306793_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=-VsswEE0OxgAX8YOQaM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCbqDD9X_8AwxOJLrEnn1RJ4lCAL6koq4b1GhP7xoJXWA&oe=6432C0E6&_nc_sid=86f79a
39,1,Do you have a knack for public speaking? Are you interested in showcasing your talent at President's Ball? President's Ball emcee auditions begin November 4th! Contact and sign up today!,[],2019-10-28 14:02:04,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/73713647_527857264429748_9120588725105113660_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=_vplnN9dX9sAX9dfDkq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCh2jnP2zvBkh3UnJPEU8MQOskT899YDPcy5H5C8qnHSQ&oe=6433378D&_nc_sid=86f79a
61,2,CAB's annual interactive Rocky Horror Picture Show will be Oct. 30 @ 9 pm in the Grand River Room of Kirkhof. Bring your friends and enjoy the show with the addition of a mocktail bar and costume contest! This event is co-sponsored with the LGBT+ Resource Center of Grand Valley.,[],2019-10-26 15:00:18,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/72529027_2709783549065777_1977579126124540365_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=Q-9QL6rRrb8AX-hFN35&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAZ_K-vgcf8nQIAYMkyK_KIHpYghgvomXF_lhOFHilVkQ&oe=6432BEC8&_nc_sid=86f79a
45,0,Here is this years line up for our Homecoming Lip Sync Competition! Come out tomorrow to witness spooktacular performances by your favorite student orgs! Friday Oct. 25th at 7:30 in the Feildhouse.,[],2019-10-24 19:33:17,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/71517717_1379956035506694_8099561704563786501_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=E83kPxEw3QgAX-KmpOV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCa8c2APmPfd-11qNHmJjFpXC1VnjwYghaJ1okKKsx-NA&oe=643289F3&_nc_sid=86f79a
83,0,"Meet our Regent Nominees! Voting is open until Saturday, so make sure you get yours in! Link for voting is in our bio.",[],2019-10-23 22:14:35,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/74600041_170122007374025_4968267447185565691_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=YQpP7hIs_aUAX-6TiT4&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA09e0UhV9kNIov1FtJ9DGuoBW9bZzDDgGynDBTKYqPwA&oe=6432A806&_nc_sid=86f79a
31,1,Do you think you have the best pumpkin painting skills at Grand Valley? Join us to paint your own pumpkin and prove you are the best! Finalists will be posted on the Campus Activities Board Facebook page to be voted on. Sign-up as an individual or as a team with your student org!,[],2019-10-16 17:00:57,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/71510681_141879887126867_2746031063396710197_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=7Tul0RS187oAX_7H0me&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDg2410bqF9hc5rX96J_qnNS_OXC_tD_JVQeDh-ncdH8g&oe=6433436B&_nc_sid=86f79a
98,5,Zombies have taken over! You must escape your room in under an hour in order to survive. You must complete a series of puzzles and brain teasers to get out of the room. Following will be a pizza party! Each team must register on the Campus Activities Board website.,[],2019-10-15 19:15:12,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/70911964_510279349703877_8545964621520740227_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Qm-O2B8n3o4AX8dh-dW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAad2ifOUbOb4x8GuemsvZ-59vBSeuHrlg70Tb79yjZFw&oe=64338FEA&_nc_sid=86f79a
53,0,"Homecoming Lip Sync is back! The theme will be scary/horror/Halloween movies to go along with our SpooktacuLAKER Homecoming week! Registration is required to participate in this, to register complete the form on the Campus Activities Board website!",[],2019-10-15 19:10:09,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/73110401_143865750261955_7437038337105702756_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=Zu8LVbs-LkkAX8r-r5L&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC-ZfPNJm_u-_qw4bMhzV_gsTKy-qpvQkUG4OlCZ3Bkmg&oe=6432FCB0&_nc_sid=86f79a
46,0,"Are you ready for SpooktacuLAKER?! Come out to the pep rally for fun games, snacks, and costume contests! There will be both an individual and group category. Visit the Campus Activities Board website to sign up!",[],2019-10-15 19:00:22,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/70591167_402064523776473_3895730263334878332_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=aUKciKKt3dAAX_79_hA&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDU2vThH2KZB4rSl3MFK8b-L7CHTaObhV7Yva-OcwvOfQ&oe=64336D64&_nc_sid=86f79a
38,1,"America’s Next Top Model first openly gay contest, Cory Wade will be at GV tomorrow! This event is also Lib 100/201 approved! #gvsu",['gvsu'],2019-10-14 13:30:42,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/72171264_397196047628896_3801828414084611380_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=otqlwrOTWzEAX8eQn5R&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCpRE6PSQ2XgXLPpZPgqFM9BH9U5BLUd3tmeXpkf3q-7g&oe=6433CA75&_nc_sid=86f79a
31,1,This week’s member of the week is Hannah Schafer! Hannah is an event assistant who has been doing great work lately! We 💙 Hannah!,[],2019-10-11 21:41:32,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/71512156_1616344448496208_1038312665237621314_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=6JQhvi1gdmMAX8PjYlD&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC16Z1QS0wpN0dS6cWvpTCUAaVYHZnIe7DeHcN-aMKuBw&oe=6433EC12&_nc_sid=86f79a
22,0,General Meeting today! We will now be meeting in room KC0072.,[],2019-10-11 12:55:03,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/70407022_143815926878587_1027614035488856700_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=70v-rKw1mowAX_uFh7t&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAnFm-V6zC5ExYComRyAVi9GA-w-_HDiNB0OvolZHCNtw&oe=643297AE&_nc_sid=86f79a
38,3,"This is Teri, our member of the week! Teri is the Director of Live Music and puts on events like Laker Kickoff and Coffeehouse Concerts. Her next event is GV's Got Talent coming up this Thursday! We 💙 Teri!",[],2019-10-04 19:30:31,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/69952297_436063463682688_3973922733499260628_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=kolvD0dUebEAX9fwfQf&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCKXT60M6ZGI89OQNZefr-srfLs-gZwBN-M0sQxr1cwqQ&oe=6432E398&_nc_sid=86f79a
53,1,"Here’s some pictures from our event with Comedian/Magician Ben Seidman. Thank you to everyone who came out to the show and stay tuned for other fun events!

Photo creds to our amazing member @alexhicksphoto !",[],2019-10-03 19:00:36,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/70521307_2219463084830786_1121229019976987395_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=bU9Yai7TCooAX8zKUYC&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBLlXzOBjFbUIwj7cLOM0JSCrOi6DuOxRYWU5EshkDk1w&oe=6432A4FF&_nc_sid=86f79a
33,0,"Just a reminder that we will be having a general meeting this Friday! If you are interested in CAB, feel free to come and join us!",[],2019-09-26 19:45:08,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/69848284_979416972412704_5498237486241230957_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=jsMrl8r4z0UAX_tZtml&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBFQYfqF0rX3QoYvJ-uEkGYkBgj2AwCmAyNkeP33QLZNg&oe=6433B6F4&_nc_sid=86f79a
38,0,Join us October 4-6 for Family Weekend! A full schedule of events can be found on our website at gvsu.edu/familyweekend,[],2019-09-26 13:00:56,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/70052662_155716338827619_8442141946452651997_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=wg2AoT6EwwMAX-RJvty&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCX8u0mISXWvhjcCXsrKUokuEgMlXLMcPOwLtmYYFE-4Q&oe=643238D5&_nc_sid=86f79a
26,0,"We have our annual GV's Got Talent coming up and will be holding auditions for students this week! If you or your friend has a talent they would like to showcase, sign up with the link in our bio! Prizes include Apple air pods, a 43-inch TV, and a Fire TV Cube!",[],2019-09-25 15:28:25,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/69769302_2580345175321206_2983660766717324075_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=lq_wmY-bNAsAX_7mMon&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCV08erAgLjVVPQqWl0CkXKnFE_2zK-OnTLK5o1GaeCTw&oe=6432112D&_nc_sid=86f79a
46,0,"Come see the 9 p.m. showing of Toy Story 4 in the Kirkhof Theater this Friday and pick up some free popcorn on your way in provided by the CAB team! This movie is also showing daily at 11 a.m, 2 p.m, 5 p.m, and 9 p.m.",[],2019-09-25 14:42:06,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/69209597_163602121363340_8397316604583783631_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=z8AaKmhGadUAX-Xt9K1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCVPfIdf8heYP-fVk3AdJtw8hldp0vc8RK8XSjrjm3jpg&oe=64327EC9&_nc_sid=86f79a
36,0,"Hispanic Cultural Karaoke is this Tuesday, Sep. 24 at 6 p.m. in KC Grand River Room. Join us for karaoke, food, and a movie showing of Coco at 7:30 p.m.",[],2019-09-22 17:24:49,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/69030496_563853267686118_4743234349661141615_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=JmKHHwmTMnQAX_impfk&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDW8m2SLcQWUf42SVOTFSfWAgxIEyfA1Wh9p7k-3bTgNQ&oe=643284EB&_nc_sid=86f79a
